resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId
19246,800,518,113,8,15,0,196,-1,-1,-1,14
19247,800,679,113,20,16,0,194,-1,-1,-1,16
19248,800,592,136,7,17,0,194,-1,-1,-1,16
19249,800,596,129,31,18,0,193,-1,-1,-1,17
19250,800,676,113,33,19,0,193,-1,-1,-1,17
19251,800,611,113,10,20,0,191,-1,-1,-1,20
19252,800,597,113,12,21,0,181,-1,-1,-1,20
19253,800,449,135,16,22,0,172,-1,-1,-1,31
19254,800,520,113,17,23,0,168,-1,-1,-1,8
19255,800,512,138,4,24,0,165,-1,-1,-1,31
19256,800,612,134,23,25,0,165,-1,-1,-1,22
19257,800,659,113,30,26,0,130,-1,-1,-1,5
19258,800,556,113,2,27,0,111,-1,-1,-1,3
19259,800,509,113,28,28,0,110,-1,-1,-1,3
19260,800,529,113,21,29,0,105,-1,-1,-1,67
19261,800,677,139,29,30,0,104,-1,-1,-1,48
19262,800,678,134,26,31,0,101,-1,-1,-1,23
19263,800,593,113,15,32,0,79,-1,-1,-1,5
19264,800,519,113,18,33,0,74,-1,-1,-1,3
19265,801,579,105,1,1,900,36,9882400,-1,-1,1
19266,801,427,6,6,2,600,36,9906600,-1,-1,1
19267,801,475,105,9,3,400,35,-1,-1,-1,11
19268,801,498,6,5,4,150,35,-1,-1,-1,11
19269,801,429,128,8,5,200,35,-1,-1,-1,11
19270,801,669,105,13,6,0,35,-1,-1,-1,11
19271,801,644,105,11,7,0,34,-1,-1,-1,12
19272,801,642,6,3,8,0,14,-1,-1,-1,80
19273,801,632,128,10,9,0,14,-1,-1,-1,5
19274,801,554,128,7,10,0,12,-1,-1,-1,22
19275,801,670,105,4,11,0,3,-1,-1,-1,5
19276,801,498,6,2,12,0,1,-1,-1,-1,5
19277,801,680,6,14,13,0,1,-1,-1,-1,5
19278,801,643,105,12,14,0,0,-1,-1,-1,42
19279,802,579,131,1,1,800,61,9767900,-1,-1,1
19280,802,648,131,2,2,600,61,9768000,-1,-1,1
19281,802,626,6,12,3,400,60,-1,-1,-1,11
19282,802,669,105,6,4,300,60,-1,-1,-1,11
19283,802,633,105,14,5,200,58,-1,-1,-1,13
19284,802,554,128,17,6,0,56,-1,-1,-1,15
19285,802,632,128,19,7,0,50,-1,-1,-1,109
19286,802,427,6,9,8,0,36,-1,-1,-1,5
19287,802,627,6,13,9,0,27,-1,-1,-1,5
19288,802,670,105,5,10,0,27,-1,-1,-1,6
19289,802,643,105,11,11,0,24,-1,-1,-1,5
19290,802,663,105,16,12,0,19,-1,-1,-1,7
19291,802,501,105,21,13,0,19,-1,-1,-1,48
19292,802,478,131,7,14,100,16,-1,-1,-1,5
19293,802,456,105,10,15,0,15,-1,-1,-1,86
19294,802,498,6,4,16,0,13,-1,-1,-1,5
19295,802,651,133,15,17,0,10,-1,-1,-1,5
19296,802,681,128,20,18,0,9,-1,-1,-1,5
19297,802,578,6,8,19,0,9,-1,-1,-1,5
19298,802,650,128,18,20,0,8,-1,-1,-1,5
19299,802,647,105,3,21,0,1,-1,-1,-1,7
19300,802,644,105,0,22,0,0,-1,-1,-1,54
19301,803,498,6,2,1,814,90,10574000,-1,-1,1
19302,803,578,6,3,2,614,90,-1,-1,-1,1
19303,803,670,105,28,3,414,89,-1,-1,-1,11
19304,803,579,131,1,4,314,89,-1,-1,-1,11
19305,803,427,6,8,5,200,87,-1,-1,-1,13
19306,803,643,105,32,6,0,87,-1,-1,-1,13
19307,803,648,131,6,7,0,87,-1,-1,-1,13
19308,803,663,105,9,8,0,86,-1,-1,-1,14
19309,803,429,128,12,9,0,86,-1,-1,-1,14
19310,803,619,87,18,10,0,85,-1,-1,-1,15
19311,803,682,125,17,11,0,84,-1,-1,-1,16
19312,803,501,105,16,12,0,83,-1,-1,-1,17
19313,803,665,125,22,13,0,82,-1,-1,-1,18
19314,803,683,125,23,14,0,78,-1,-1,-1,55
19315,803,547,87,20,15,0,44,-1,-1,-1,125
19316,803,475,105,4,16,0,80,-1,-1,-1,109
19317,803,684,125,19,17,0,63,-1,-1,-1,69
19318,803,554,128,5,18,0,54,-1,-1,-1,22
19319,803,456,105,7,19,0,53,-1,-1,-1,7
19320,803,669,105,10,20,0,44,-1,-1,-1,3
19321,803,633,105,27,21,0,40,-1,-1,-1,5
19322,803,685,125,21,22,0,40,-1,-1,-1,3
19323,803,686,6,14,23,0,25,-1,-1,-1,5
19324,803,647,105,30,24,0,21,-1,-1,-1,5
19325,803,645,128,13,25,0,18,-1,-1,-1,3
19326,803,581,118,11,26,0,16,-1,-1,-1,5
19327,803,626,6,15,27,0,16,-1,-1,-1,5
19328,803,687,87,24,28,0,4,-1,-1,-1,44
19329,803,688,87,25,29,0,2,-1,-1,-1,5
19330,803,627,6,31,30,0,2,-1,-1,-1,5
19331,803,689,87,26,31,0,0,-1,-1,-1,54
19332,803,690,87,29,32,0,0,-1,-1,-1,54
19333,804,579,131,1,1,800,22,13545800,-1,-1,1
19334,804,498,6,5,2,300,22,13642300,-1,-1,1
19335,804,427,6,7,3,400,22,13854400,-1,-1,1
19336,804,648,131,23,4,400,22,13912300,-1,-1,1
19337,804,644,105,15,5,200,22,14076300,-1,-1,1
19338,804,641,6,13,6,0,21,-1,-1,-1,11
19339,804,501,105,14,7,0,21,-1,-1,-1,11
19340,804,627,6,11,8,0,21,-1,-1,-1,11
19341,804,626,6,12,9,0,20,-1,-1,-1,12
19342,804,554,128,9,10,0,20,-1,-1,-1,12
19343,804,669,105,19,11,0,18,-1,-1,-1,38
19344,804,691,131,13,12,0,10,-1,-1,-1,20
19345,804,645,128,16,13,0,8,-1,-1,-1,36
19346,804,692,140,21,14,0,8,-1,-1,-1,5
19347,804,478,131,4,15,0,7,-1,-1,-1,95
19348,804,632,128,4,16,0,4,-1,-1,-1,36
19349,804,578,6,3,17,0,3,-1,-1,-1,7
19350,804,643,105,17,18,0,2,-1,-1,-1,95
19351,804,475,105,3,19,0,1,-1,-1,-1,67
19352,804,429,128,20,20,0,0,-1,-1,-1,22
19353,804,670,105,8,21,0,0,-1,-1,-1,3
19354,804,633,105,10,22,0,0,-1,-1,-1,54
19355,804,663,105,22,23,0,0,-1,-1,-1,54
19356,805,579,131,2,1,900,66,10834500,-1,-1,1
19357,805,498,6,1,2,600,66,10892300,-1,-1,1
19358,805,478,131,7,3,400,65,-1,-1,-1,11
19359,805,643,105,12,4,300,64,-1,-1,-1,12
19360,805,644,105,9,5,200,64,-1,-1,-1,12
19361,805,663,105,8,6,0,64,-1,-1,-1,12
19362,805,620,6,11,7,0,61,-1,-1,-1,15
19363,805,680,6,16,8,0,58,-1,-1,-1,18
19364,805,648,131,5,9,0,38,-1,-1,-1,69
19365,805,427,6,4,10,0,33,-1,-1,-1,5
19366,805,578,6,6,11,0,30,-1,-1,-1,44
19367,805,501,105,13,12,0,23,-1,-1,-1,94
19368,805,475,105,3,13,0,21,-1,-1,-1,94
19369,805,693,128,15,14,0,10,-1,-1,-1,7
19370,805,554,128,14,15,0,8,-1,-1,-1,8
19371,805,645,128,10,16,0,0,-1,-1,-1,48
19372,805,626,6,0,17,0,0,-1,-1,-1,3
19373,806,579,131,1,1,800,80,10067900,-1,-1,1
19374,806,578,6,7,2,600,79,-1,-1,-1,11
19375,806,620,6,13,3,200,78,-1,-1,-1,12
19376,806,478,131,8,4,300,77,-1,-1,-1,13
19377,806,427,6,11,5,200,75,-1,-1,-1,15
19378,806,693,128,18,6,0,75,-1,-1,-1,15
19379,806,581,118,16,7,0,75,-1,-1,-1,15
19380,806,627,105,20,8,0,74,-1,-1,-1,16
19381,806,644,105,9,9,0,74,-1,-1,-1,16
19382,806,475,105,3,10,0,71,-1,-1,-1,19
19383,806,672,105,19,11,0,70,-1,-1,-1,88
19384,806,647,6,2,12,0,48,-1,-1,-1,5
19385,806,633,105,6,13,0,42,-1,-1,-1,8
19386,806,648,131,4,14,0,36,-1,-1,-1,3
19387,806,643,105,10,15,0,34,-1,-1,-1,22
19388,806,577,105,14,16,0,32,-1,-1,-1,7
19389,806,498,6,5,17,0,16,-1,-1,-1,6
19390,806,626,6,15,18,0,16,-1,-1,-1,5
19391,806,645,128,17,19,0,13,-1,-1,-1,7
19392,806,554,128,12,20,0,2,-1,-1,-1,5
19393,806,694,105,21,21,0,0,-1,-1,-1,81
19394,807,578,6,3,1,800,80,11632100,-1,-1,1
19395,807,577,105,7,2,600,80,11705300,-1,-1,1
19396,807,579,131,2,3,400,79,-1,-1,-1,11
19397,807,643,105,11,4,300,79,-1,-1,-1,11
19398,807,648,131,12,5,200,79,-1,-1,-1,14
19399,807,580,105,13,6,0,76,-1,-1,-1,14
19400,807,627,105,20,7,0,74,-1,-1,-1,16
19401,807,663,105,14,8,0,74,-1,-1,-1,16
19402,807,669,105,15,9,0,68,-1,-1,-1,55
19403,807,644,105,10,10,0,58,-1,-1,-1,23
19404,807,640,105,21,11,0,57,-1,-1,-1,5
19405,807,478,131,9,12,0,50,-1,-1,-1,98
19406,807,427,6,8,13,0,47,-1,-1,-1,6
19407,807,650,128,16,14,0,37,-1,-1,-1,5
19408,807,501,105,4,15,0,29,-1,-1,-1,7
19409,807,475,105,6,16,0,20,-1,-1,-1,94
19410,807,554,128,18,17,0,17,-1,-1,-1,23
19411,807,680,6,19,18,0,16,-1,-1,-1,5
19412,807,647,132,1,19,100,10,-1,-1,-1,8
19413,807,633,132,5,20,0,2,-1,-1,-1,23
19414,807,626,6,17,21,0,2,-1,-1,-1,5
19415,807,581,118,0,22,0,0,-1,-1,-1,3
19416,808,647,6,1,1,900,97,10864600,-1,-1,1
19417,808,633,6,3,2,600,96,-1,-1,-1,11
19418,808,498,105,5,3,400,96,-1,-1,-1,11
19419,808,578,6,6,4,300,96,-1,-1,-1,11
19420,808,695,105,9,5,200,96,-1,-1,-1,11
19421,808,554,128,11,6,0,94,-1,-1,-1,13
19422,808,427,128,7,7,0,91,-1,-1,-1,16
19423,808,696,87,16,8,0,90,-1,-1,-1,17
19424,808,689,87,12,9,0,87,-1,-1,-1,88
19425,808,626,128,8,10,0,67,-1,-1,-1,36
19426,808,579,105,2,11,0,36,-1,-1,-1,7
19427,808,697,105,15,12,0,32,-1,-1,-1,7
19428,808,642,6,4,13,0,31,-1,-1,-1,3
19429,808,496,128,10,14,0,24,-1,-1,-1,6
19430,808,649,141,14,15,0,21,-1,-1,-1,24
19431,808,698,87,13,16,0,20,-1,-1,-1,36
19432,809,657,113,1,1,900,200,13981690,-1,-1,1
19433,809,656,113,12,2,600,200,14192560,-1,-1,1
19434,809,611,113,9,3,200,200,14233190,-1,-1,1
19435,809,615,113,2,4,150,200,14260930,-1,-1,1
19436,809,658,113,3,5,200,200,14451330,-1,-1,1
19437,809,556,113,21,6,0,200,14471900,-1,-1,1
19438,809,509,113,25,7,0,200,14507710,-1,-1,1
19439,809,679,129,20,8,0,200,14586240,-1,-1,1
19440,809,529,114,6,9,0,196,-1,-1,-1,3
19441,809,653,113,32,10,0,193,-1,-1,-1,17
19442,809,699,113,26,11,0,191,-1,-1,-1,3
19443,809,700,113,19,12,0,190,-1,-1,-1,88
19444,809,675,114,4,13,0,184,-1,-1,-1,5
19445,809,525,134,31,14,0,183,-1,-1,-1,50
19446,809,701,113,28,15,0,177,-1,-1,-1,121
19447,809,449,113,10,16,0,177,-1,-1,-1,109
19448,809,654,113,14,17,0,176,-1,-1,-1,117
19449,809,613,113,22,18,0,169,-1,-1,-1,44
19450,809,677,113,18,19,0,166,-1,-1,-1,44
19451,809,628,114,29,20,0,151,-1,-1,-1,22
19452,809,673,142,23,21,0,146,-1,-1,-1,7
19453,809,559,114,24,22,0,115,-1,-1,-1,3
19454,809,659,113,7,23,0,107,-1,-1,-1,25
19455,809,518,110,27,24,0,94,-1,-1,-1,80
19456,809,555,113,17,25,0,89,-1,-1,-1,121
19457,809,593,113,8,26,0,86,-1,-1,-1,5
19458,809,528,107,15,27,0,76,-1,-1,-1,3
19459,809,520,113,13,28,0,53,-1,-1,-1,3
19460,809,521,114,16,29,0,42,-1,-1,-1,95
19461,809,655,113,30,30,0,30,-1,-1,-1,121
19462,809,702,139,11,31,0,14,-1,-1,-1,44
19463,809,512,143,33,32,0,6,-1,-1,-1,80
19464,809,612,129,5,33,0,3,-1,-1,-1,3
19465,810,647,6,1,1,800,90,10415800,-1,-1,1
19466,810,642,6,3,2,600,90,10426200,-1,-1,1
19467,810,697,105,13,3,200,89,-1,-1,-1,11
19468,810,578,6,6,4,300,89,-1,-1,-1,11
19469,810,640,105,7,5,200,88,-1,-1,-1,12
19470,810,427,128,12,6,0,87,-1,-1,-1,13
19471,810,627,6,8,7,0,86,-1,-1,-1,14
19472,810,581,133,16,8,0,84,-1,-1,-1,16
19473,810,475,125,9,9,0,83,-1,-1,-1,17
19474,810,633,6,4,10,100,67,-1,-1,-1,37
19475,810,664,125,14,11,0,63,-1,-1,-1,5
19476,810,501,128,10,12,0,59,-1,-1,-1,7
19477,810,660,125,17,13,0,52,-1,-1,-1,62
19478,810,579,105,2,14,0,36,-1,-1,-1,109
19479,810,643,128,19,15,0,28,-1,-1,-1,7
19480,810,498,105,5,16,0,22,-1,-1,-1,109
19481,810,663,87,18,17,0,19,-1,-1,-1,68
19482,810,456,125,11,18,0,14,-1,-1,-1,5
19483,810,651,133,15,19,0,7,-1,-1,-1,37
19484,811,647,6,2,1,800,36,10110300,-1,-1,1
19485,811,633,6,5,2,600,36,10278500,-1,-1,1
19486,811,670,105,16,3,400,35,-1,-1,-1,11
19487,811,640,105,9,4,300,35,-1,-1,-1,11
19488,811,427,128,8,5,200,35,-1,-1,-1,11
19489,811,578,6,7,6,0,35,-1,-1,-1,11
19490,811,501,128,12,7,0,33,-1,-1,-1,13
19491,811,627,6,13,8,0,33,-1,-1,-1,13
19492,811,693,128,15,9,0,32,-1,-1,-1,14
19493,811,632,133,11,10,0,30,-1,-1,-1,16
19494,811,429,125,18,11,0,29,-1,-1,-1,17
19495,811,660,105,10,12,0,35,-1,-1,-1,3
19496,811,651,133,17,13,0,19,-1,-1,-1,5
19497,811,642,6,4,14,0,16,-1,-1,-1,5
19498,811,579,105,1,15,0,13,-1,-1,-1,5
19499,811,498,105,3,16,100,11,-1,-1,-1,37
19500,811,554,128,14,17,0,9,-1,-1,-1,5
19501,811,581,133,16,18,0,4,-1,-1,-1,8
19502,811,681,141,20,19,0,3,-1,-1,-1,5
19503,811,703,144,19,20,0,0,-1,-1,-1,7
19504,812,578,6,7,1,800,60,9858600,-1,-1,1
19505,812,579,105,4,2,700,60,9859600,-1,-1,1
19506,812,498,105,5,3,400,60,9860000,-1,-1,1
19507,812,647,6,1,4,300,60,9863200,-1,-1,1
19508,812,642,6,6,5,200,60,9926200,-1,-1,1
19509,812,633,6,3,6,0,60,9934500,-1,-1,1
19510,812,640,105,9,7,0,58,-1,-1,-1,12
19511,812,627,6,10,8,0,56,-1,-1,-1,14
19512,812,670,105,8,9,0,55,-1,-1,-1,15
19513,812,554,128,22,10,0,55,-1,-1,-1,15
19514,812,619,87,12,11,0,55,-1,-1,-1,15
19515,812,660,125,21,12,0,53,-1,-1,-1,17
19516,812,581,133,17,13,0,52,-1,-1,-1,18
19517,812,704,133,18,14,0,50,-1,-1,-1,88
19518,812,589,127,25,15,0,43,-1,-1,-1,50
19519,812,697,105,2,16,0,42,-1,-1,-1,5
19520,812,475,87,13,17,0,38,-1,-1,-1,8
19521,812,669,125,11,18,0,29,-1,-1,-1,24
19522,812,625,127,15,19,0,18,-1,-1,-1,5
19523,812,663,87,14,20,0,17,-1,-1,-1,67
19524,812,427,128,23,21,0,14,-1,-1,-1,7
19525,812,651,133,16,22,0,9,-1,-1,-1,8
19526,812,501,128,20,23,0,4,-1,-1,-1,5
19527,812,643,128,24,24,0,4,-1,-1,-1,109
19528,812,456,125,19,25,0,2,-1,-1,-1,80
19529,813,647,6,1,1,850,90,10200000,-1,-1,1
19530,813,579,105,4,2,600,90,10260000,-1,-1,1
19531,813,642,6,5,3,400,88,-1,-1,-1,12
19532,813,498,105,2,4,350,88,-1,-1,-1,12
19533,813,578,6,3,5,200,87,-1,-1,-1,13
19534,813,697,105,16,6,0,82,-1,-1,-1,18
19535,813,669,125,19,7,0,82,-1,-1,-1,18
19536,813,663,87,11,8,0,80,-1,-1,-1,88
19537,813,687,87,14,9,0,79,-1,-1,-1,45
19538,813,627,6,24,10,0,78,-1,-1,-1,55
19539,813,706,87,15,11,0,79,-1,-1,-1,20
19540,813,666,125,10,12,0,70,-1,-1,-1,86
19541,813,633,6,6,13,0,65,-1,-1,-1,109
19542,813,670,105,7,14,0,65,-1,-1,-1,5
19543,813,689,87,21,15,0,56,-1,-1,-1,25
19544,813,581,133,23,16,0,56,-1,-1,-1,20
19545,813,486,133,27,17,0,54,-1,-1,-1,8
19546,813,456,125,28,18,0,50,-1,-1,-1,36
19547,813,640,105,26,19,0,34,-1,-1,-1,8
19548,813,651,133,12,20,0,31,-1,-1,-1,8
19549,813,554,128,22,21,0,30,-1,-1,-1,48
19550,813,707,125,20,22,0,24,-1,-1,-1,80
19551,813,427,128,8,23,0,14,-1,-1,-1,109
19552,813,708,133,17,24,0,14,-1,-1,-1,8
19553,813,501,128,9,25,0,5,-1,-1,-1,10
19554,813,664,125,13,26,0,0,-1,-1,-1,31
19555,813,705,87,25,27,0,0,-1,-1,-1,69
19556,814,642,6,3,1,800,18,10945000,-1,-1,1
19557,814,579,105,2,2,600,18,11009000,-1,-1,1
19558,814,578,6,4,3,400,18,11048600,-1,-1,1
19559,814,697,105,7,4,300,18,11473600,-1,-1,1
19560,814,640,105,11,5,200,17,-1,-1,-1,11
19561,814,475,87,12,6,0,17,-1,-1,-1,11
19562,814,680,6,19,7,0,17,-1,-1,-1,11
19563,814,647,6,1,8,0,17,-1,-1,-1,11
19564,814,478,144,14,9,0,17,-1,-1,-1,11
19565,814,627,6,22,10,0,17,-1,-1,-1,11
19566,814,690,87,20,11,0,16,-1,-1,-1,12
19567,814,692,144,28,12,0,16,-1,-1,-1,12
19568,814,664,125,16,13,0,16,-1,-1,-1,12
19569,814,710,145,26,14,0,16,-1,-1,-1,12
19570,814,709,145,32,15,0,15,-1,-1,-1,13
19571,814,455,144,29,16,0,14,-1,-1,-1,14
19572,814,633,6,6,17,0,15,-1,-1,-1,5
19573,814,689,87,17,18,0,15,-1,-1,-1,5
19574,814,670,105,8,19,0,13,-1,-1,-1,22
19575,814,431,146,24,20,0,12,-1,-1,-1,43
19576,814,660,125,25,21,0,12,-1,-1,-1,31
19577,814,711,144,34,22,0,10,-1,-1,-1,31
19578,814,712,144,18,23,0,8,-1,-1,-1,31
19579,814,554,128,9,24,0,7,-1,-1,-1,6
19580,814,501,128,10,25,0,6,-1,-1,-1,5
19581,814,669,125,15,26,0,6,-1,-1,-1,22
19582,814,713,147,21,27,0,3,-1,-1,-1,31
19583,814,714,6,27,28,0,3,-1,-1,-1,31
19584,814,715,147,30,29,0,2,-1,-1,-1,31
19585,814,427,128,5,30,0,1,-1,-1,-1,24
19586,814,456,125,13,31,0,1,-1,-1,-1,5
19587,814,716,144,33,32,0,1,-1,-1,-1,31
19588,814,717,147,23,33,0,0,-1,-1,-1,31
19589,814,718,144,31,34,0,0,-1,-1,-1,48
19590,815,647,6,2,1,900,65,10894400,-1,-1,1
19591,815,642,6,3,2,600,65,10967330,-1,-1,1
19592,815,578,6,7,3,400,65,10990360,-1,-1,1
19593,815,579,105,1,4,150,64,-1,-1,-1,11
19594,815,691,105,11,5,200,62,-1,-1,-1,13
19595,815,633,6,6,6,0,62,-1,-1,-1,13
19596,815,663,87,9,7,0,62,-1,-1,-1,13
19597,815,720,6,19,8,0,51,-1,-1,-1,111
19598,815,719,133,18,9,0,49,-1,-1,-1,116
19599,815,622,105,20,10,0,54,-1,-1,-1,6
19600,815,640,105,8,11,0,49,-1,-1,-1,7
19601,815,670,105,5,12,0,46,-1,-1,-1,5
19602,815,427,128,4,13,0,43,-1,-1,-1,109
19603,815,554,128,12,14,0,37,-1,-1,-1,51
19604,815,697,105,10,15,0,29,-1,-1,-1,5
19605,815,651,133,15,16,0,29,-1,-1,-1,5
19606,815,721,6,17,17,0,17,-1,-1,-1,5
19607,815,632,133,16,18,0,1,-1,-1,-1,5
19608,815,680,6,13,19,0,0,-1,-1,-1,20
19609,815,627,6,14,20,0,0,-1,-1,-1,20
19610,816,579,105,2,1,900,80,10185900,-1,-1,1
19611,816,642,6,3,2,600,80,10187300,-1,-1,1
19612,816,633,6,5,3,400,79,-1,-1,-1,11
19613,816,578,6,6,4,300,79,-1,-1,-1,11
19614,816,427,128,8,5,200,79,-1,-1,-1,11
19615,816,643,128,16,6,0,77,-1,-1,-1,13
19616,816,644,105,12,7,0,76,-1,-1,-1,14
19617,816,620,6,11,8,0,75,-1,-1,-1,15
19618,816,501,128,15,9,0,75,-1,-1,-1,15
19619,816,589,127,25,10,0,72,-1,-1,-1,18
19620,816,669,105,23,11,0,72,-1,-1,-1,18
19621,816,689,87,24,12,0,70,-1,-1,-1,88
19622,816,475,87,10,13,0,70,-1,-1,-1,88
19623,816,717,147,29,14,0,67,-1,-1,-1,53
19624,816,704,133,28,15,0,67,-1,-1,-1,53
19625,816,627,6,17,16,0,65,-1,-1,-1,112
19626,816,647,6,1,17,0,79,-1,-1,-1,3
19627,816,697,105,7,18,0,77,-1,-1,-1,60
19628,816,670,105,4,19,0,75,-1,-1,-1,3
19629,816,640,105,9,20,0,70,-1,-1,-1,5
19630,816,486,125,22,21,0,61,-1,-1,-1,62
19631,816,663,87,19,22,0,57,-1,-1,-1,62
19632,816,664,125,18,23,0,56,-1,-1,-1,62
19633,816,722,6,20,24,0,40,-1,-1,-1,5
19634,816,456,125,14,25,0,33,-1,-1,-1,37
19635,816,622,105,21,26,0,18,-1,-1,-1,5
19636,816,625,127,13,27,0,17,-1,-1,-1,5
19637,816,667,133,26,28,0,14,-1,-1,-1,5
19638,816,660,125,30,29,0,7,-1,-1,-1,69
19639,816,651,133,27,30,0,6,-1,-1,-1,5
19640,817,641,6,2,1,900,62,10906100,-1,-1,1
19641,817,723,6,5,2,600,62,11063300,-1,-1,1
19642,817,554,128,7,3,400,61,-1,-1,-1,11
19643,817,663,148,13,4,300,60,-1,-1,-1,12
19644,817,689,87,15,5,200,59,-1,-1,-1,13
19645,817,640,105,8,6,0,58,-1,-1,-1,14
19646,817,721,6,19,7,0,56,-1,-1,-1,16
19647,817,688,87,17,8,0,55,-1,-1,-1,17
19648,817,669,141,11,9,0,52,-1,-1,-1,5
19649,817,609,6,4,10,0,51,-1,-1,-1,121
19650,817,501,105,18,11,0,31,-1,-1,-1,5
19651,817,475,133,9,12,0,24,-1,-1,-1,54
19652,817,651,133,12,13,0,24,-1,-1,-1,54
19653,817,626,128,3,14,0,20,-1,-1,-1,21
19654,817,642,6,1,15,0,16,-1,-1,-1,121
19655,817,581,133,6,16,0,12,-1,-1,-1,86
19656,817,725,133,10,17,0,12,-1,-1,-1,86
19657,817,717,147,14,18,0,4,-1,-1,-1,5
19658,817,724,144,16,19,0,4,-1,-1,-1,95
19659,817,627,6,20,20,0,2,-1,-1,-1,3
19660,817,720,141,21,21,0,1,-1,-1,-1,121
19661,818,526,114,7,1,800,200,13961880,-1,-1,1
19662,818,509,113,10,2,600,200,14204210,-1,-1,1
19663,818,611,113,5,3,400,200,14333490,-1,-1,1
19664,818,518,110,6,4,300,200,14370220,-1,-1,1
19665,818,656,113,20,5,200,200,14482030,-1,-1,1
19666,818,525,113,21,6,0,200,14526200,-1,-1,1
19667,818,592,113,23,7,0,200,14597120,-1,-1,1
19668,818,726,113,14,8,0,200,14682490,-1,-1,1
19669,818,629,113,9,9,0,200,14705640,-1,-1,1
19670,818,593,113,31,10,0,200,14779660,-1,-1,1
19671,818,658,113,3,11,0,200,14823600,-1,-1,1
19672,818,727,107,26,12,0,200,14926980,-1,-1,1
19673,818,728,113,16,13,0,200,14977530,-1,-1,1
19674,818,729,129,15,14,0,200,15090540,-1,-1,1
19675,818,730,149,13,15,0,197,-1,-1,-1,13
19676,818,513,111,24,16,0,193,-1,-1,-1,17
19677,818,657,113,8,17,100,191,-1,-1,-1,38
19678,818,521,113,11,18,0,187,-1,-1,-1,53
19679,818,731,110,12,19,0,184,-1,-1,-1,116
19680,818,675,110,28,20,0,184,-1,-1,-1,116
19681,818,732,113,33,21,0,182,-1,-1,-1,114
19682,818,677,139,29,22,0,162,-1,-1,-1,44
19683,818,449,113,22,23,0,130,-1,-1,-1,51
19684,818,529,150,30,24,0,93,-1,-1,-1,51
19685,818,699,113,4,25,0,84,-1,-1,-1,126
19686,818,628,113,32,26,0,77,-1,-1,-1,24
19687,818,615,113,1,27,0,71,-1,-1,-1,101
19688,818,520,113,18,28,0,65,-1,-1,-1,43
19689,818,702,113,25,29,0,49,-1,-1,-1,7
19690,818,733,113,27,30,0,41,-1,-1,-1,126
19691,818,647,6,19,31,0,40,-1,-1,-1,36
19692,818,734,129,17,32,0,34,-1,-1,-1,6
19693,818,612,113,2,33,0,20,-1,-1,-1,94
19694,819,647,6,1,1,900,36,11026300,-1,-1,1
19695,819,642,6,2,2,600,36,11141500,-1,-1,1
19696,819,626,128,4,3,400,36,11294700,-1,-1,1
19697,819,578,87,6,4,300,35,-1,-1,-1,11
19698,819,632,133,8,5,200,34,-1,-1,-1,12
19699,819,689,87,9,6,0,34,-1,-1,-1,12
19700,819,735,6,13,7,0,33,-1,-1,-1,13
19701,819,660,128,19,8,0,33,-1,-1,-1,13
19702,819,688,87,12,9,0,33,-1,-1,-1,13
19703,819,669,141,18,10,0,32,-1,-1,-1,14
19704,819,651,133,14,11,0,32,-1,-1,-1,14
19705,819,736,133,20,12,0,32,-1,-1,-1,14
19706,819,703,144,21,13,0,31,-1,-1,-1,15
19707,819,737,141,22,14,0,30,-1,-1,-1,16
19708,819,738,133,16,15,0,30,-1,-1,-1,16
19709,819,739,152,15,16,0,17,-1,-1,-1,5
19710,819,641,6,3,17,0,13,-1,-1,-1,3
19711,819,554,128,5,18,0,13,-1,-1,-1,3
19712,819,663,148,7,19,0,10,-1,-1,-1,20
19713,819,627,6,17,20,0,6,-1,-1,-1,7
19714,819,581,133,11,21,0,3,-1,-1,-1,86
19715,819,475,151,10,22,0,0,-1,-1,-1,5
19716,820,647,6,1,1,900,77,10800000,-1,-1,1
19717,820,642,6,2,2,600,76,-1,-1,-1,11
19718,820,641,6,3,3,400,75,-1,-1,-1,12
19719,820,626,128,5,4,300,74,-1,-1,-1,13
19720,820,427,141,6,5,200,72,-1,-1,-1,15
19721,820,581,133,8,6,0,70,-1,-1,-1,17
19722,820,554,128,4,7,0,70,-1,-1,-1,17
19723,820,741,105,18,8,0,70,-1,-1,-1,17
19724,820,651,133,14,9,0,70,-1,-1,-1,17
19725,820,704,133,10,10,0,68,-1,-1,-1,19
19726,820,723,6,17,11,0,66,-1,-1,-1,45
19727,820,740,6,16,12,0,63,-1,-1,-1,111
19728,820,669,128,7,13,0,56,-1,-1,-1,109
19729,820,578,87,15,14,0,51,-1,-1,-1,80
19730,820,640,105,12,15,0,34,-1,-1,-1,23
19731,820,687,126,13,16,0,17,-1,-1,-1,8
19732,820,627,6,9,17,0,17,-1,-1,-1,5
19733,820,660,141,20,18,0,15,-1,-1,-1,5
19734,820,501,105,11,19,0,7,-1,-1,-1,6
19735,820,722,6,19,20,0,2,-1,-1,-1,5
19736,821,647,6,2,1,900,85,9971000,-1,-1,1
19737,821,641,6,3,2,600,84,-1,-1,-1,11
19738,821,578,87,7,3,400,83,-1,-1,-1,12
19739,821,742,125,8,4,300,83,-1,-1,-1,12
19740,821,743,125,9,5,200,82,-1,-1,-1,13
