constructorResultsId,raceId,constructorId,points
1635,173,16,100
1636,173,19,0
1637,173,15,0
1638,173,21,0
1639,173,17,0
1640,173,22,0
1641,173,18,0
1642,173,20,0
1643,174,6,1400
1644,174,1,900
1645,174,16,200
1646,174,19,100
1647,174,22,0
1648,174,15,0
1649,174,21,0
1650,174,20,0
1651,174,17,0
1652,174,18,0
1653,174,3,0
1654,175,6,1000
1655,175,17,600
1656,175,3,400
1657,175,22,300
1658,175,24,200
1659,175,21,100
1660,175,16,0
1661,175,18,0
1662,175,15,0
1663,175,20,0
1664,175,1,0
1665,176,1,1000
1666,176,6,800
1667,176,17,400
1668,176,3,300
1669,176,20,100
1670,176,22,0
1671,176,21,0
1672,176,18,0
1673,176,16,0
1674,176,24,0
1675,176,15,0
1676,177,6,1000
1677,177,1,600
1678,177,24,400
1679,177,17,300
1680,177,22,200
1681,177,15,100
1682,177,16,0
1683,177,18,0
1684,177,3,0
1685,177,20,0
1686,177,21,0
1687,178,6,1600
1688,178,1,400
1689,178,17,300
1690,178,22,300
1691,178,20,0
1692,178,3,0
1693,178,24,0
1694,178,15,0
1695,178,16,0
1696,178,21,0
1697,178,18,0
1698,179,1,1600
1699,179,6,700
1700,179,3,200
1701,179,20,100
1702,179,17,0
1703,179,16,0
1704,179,22,0
1705,179,21,0
1706,179,18,0
1707,179,15,0
1708,179,24,0
1709,180,1,1000
1710,180,22,600
1711,180,6,400
1712,180,3,300
1713,180,24,200
1714,180,15,100
1715,180,18,0
1716,180,20,0
1717,180,17,0
1718,180,21,0
1719,180,16,0
1720,181,17,1000
1721,181,1,600
1722,181,24,400
1723,181,3,300
1724,181,6,300
1725,181,20,0
1726,181,16,0
1727,181,18,0
1728,181,21,0
1729,181,22,0
1730,181,15,0
1731,182,1,1000
1732,182,6,600
1733,182,3,400
1734,182,17,500
1735,182,15,100
1736,182,22,0
1737,182,24,0
1738,182,20,0
1739,182,18,0
1740,182,21,0
1741,182,16,0
1742,183,6,1000
1743,183,1,1000
1744,183,17,300
1745,183,22,200
1746,183,15,100
1747,183,20,0
1748,183,18,0
1749,183,24,0
1750,183,16,0
1751,183,21,0
1752,183,3,0
1753,184,6,1600
1754,184,17,400
1755,184,3,300
1756,184,1,200
1757,184,20,100
1758,184,22,0
1759,184,15,0
1760,184,18,0
1761,184,24,0
1762,184,21,0
1763,184,16,0
1764,185,1,1600
1765,185,6,400
1766,185,17,400
1767,185,24,200
1768,185,22,0
1769,185,20,0
1770,185,3,0
1771,185,16,0
1772,185,18,0
1773,185,21,0
1774,185,15,0
1775,186,1,1600
1776,186,17,500
1777,186,6,300
1778,186,3,200
1779,186,15,0
1780,186,24,0
1781,186,22,0
1782,186,20,0
1783,186,16,0
1784,186,18,0
1785,186,21,0
1786,187,17,1000
1787,187,3,600
1788,187,6,500
1789,187,24,300
1790,187,1,200
1791,187,16,0
1792,187,15,0
1793,187,20,0
1794,187,21,0
1795,187,18,0
1796,187,22,0
1797,188,24,1400
1798,188,20,600
1799,188,3,300
1800,188,1,200
1801,188,18,100
1802,188,6,0
1803,188,16,0
1804,188,21,0
1805,188,22,0
1806,188,15,0
1807,188,17,0
1808,189,6,1600
1809,189,1,400
1810,189,24,500
1811,189,17,100
1812,189,15,0
1813,189,22,0
1814,189,18,0
1815,189,3,0
1816,189,16,0
1817,189,21,0
1818,189,20,0
1819,190,1,1000
1820,190,6,1000
1821,190,17,300
1822,190,3,200
1823,190,15,100
1824,190,24,0
1825,190,16,0
1826,190,22,0
1827,190,21,0
1828,190,18,0
1829,190,20,0
1830,191,1,1600
1831,191,3,600
1832,191,6,300
1833,191,15,100
1834,191,22,0
1835,191,17,0
1836,191,20,0
1837,191,25,0
1838,191,21,0
1839,191,18,0
1840,191,24,0
1841,192,1,1600
1842,192,6,400
1843,192,22,400
1844,192,3,200
1845,192,15,0
1846,192,24,0
1847,192,17,0
1848,192,20,0
1849,192,25,0
1850,192,18,0
1851,192,21,0
1852,193,6,1400
1853,193,1,700
1854,193,22,300
1855,193,15,200
1856,193,17,0
1857,193,3,0
1858,193,24,0
1859,193,20,0
1860,193,25,0
1861,193,18,0
1862,193,21,0
1863,194,1,1000
1864,194,6,1000
1865,194,3,500
1866,194,15,100
1867,194,17,0
1868,194,18,0
1869,194,21,0
1870,194,20,0
1871,194,25,0
1872,194,22,0
1873,194,24,0
1874,195,1,1600
1875,195,6,400
1876,195,22,300
1877,195,24,200
1878,195,3,100
1879,195,15,0
1880,195,20,0
1881,195,17,0
1882,195,25,0
1883,195,18,0
1884,195,21,0
1885,196,1,1000
1886,196,22,600
1887,196,6,400
1888,196,21,400
1889,196,3,200
1890,196,15,0
1891,196,17,0
1892,196,18,0
1893,196,25,0
1894,196,20,0
1895,196,24,0
1896,197,6,1400
1897,197,22,900
1898,197,24,300
1899,197,18,0
1900,197,25,0
1901,197,21,0
1902,197,3,0
1903,197,17,0
1904,197,20,0
1905,197,1,0
1906,197,15,0
1907,198,6,1600
1908,198,1,500
1909,198,3,300
1910,198,22,200
1911,198,15,0
1912,198,24,0
1913,198,20,0
1914,198,21,0
1915,198,17,0
1916,198,18,0
1917,198,25,0
1918,199,6,1400
1919,199,1,600
1920,199,22,500
1921,199,17,100
1922,199,3,0
1923,199,18,0
1924,199,25,0
1925,199,15,0
1926,199,21,0
1927,199,20,0
1928,199,24,0
1929,200,1,1600
1930,200,6,700
1931,200,17,200
1932,200,3,100
1933,200,15,0
1934,200,22,0
1935,200,20,0
1936,200,18,0
1937,200,25,0
1938,200,24,0
1939,200,21,0
1940,201,1,1600
1941,201,3,400
1942,201,17,400
1943,201,6,200
1944,201,22,0
1945,201,15,0
1946,201,20,0
1947,201,25,0
1948,201,21,0
1949,201,18,0
1950,201,24,0
1951,202,6,1000
1952,202,1,700
1953,202,3,600
1954,202,17,300
1955,202,15,0
1956,202,22,0
1957,202,21,0
1958,202,20,0
1959,202,24,0
1960,202,25,0
1961,202,18,0
1962,203,17,1600
1963,203,15,400
1964,203,3,300
1965,203,21,200
1966,203,20,100
1967,203,1,0
1968,203,18,0
1969,203,22,0
1970,203,6,0
1971,203,25,0
1972,203,24,0
1973,204,6,1600
1974,204,17,500
1975,204,1,300
1976,204,15,200
1977,204,3,0
1978,204,22,0
1979,204,25,0
1980,204,24,0
1981,204,18,0
1982,204,20,0
1983,204,21,0
1984,205,1,1400
1985,205,6,900
1986,205,3,200
1987,205,22,100
1988,205,17,0
1989,205,15,0
1990,205,24,0
1991,205,20,0
1992,205,21,0
1993,205,18,0
1994,205,25,0
1995,206,1,1400
1996,206,6,600
1997,206,17,300
1998,206,3,300
1999,206,15,0
2000,206,22,0
2001,206,20,0
2002,206,18,0
2003,206,25,0
2004,206,24,0
2005,206,21,0
2006,207,1,1400
2007,207,6,600
2008,207,22,300
2009,207,20,200
2010,207,15,100
2011,207,3,0
2012,207,18,0
2013,207,21,0
2014,207,24,0
2015,207,25,0
2016,207,17,0
2017,207,26,0
2018,208,3,1000
2019,208,22,700
2020,208,20,400
2021,208,1,300
2022,208,6,200
2023,208,15,0
2024,208,17,0
2025,208,18,0
2026,208,25,0
2027,208,21,0
2028,208,24,0
2029,209,3,1000
2030,209,6,600
2031,209,17,400
2032,209,15,300
2033,209,1,200
2034,209,22,100
2035,209,25,0
2036,209,18,0
2037,209,24,0
2038,209,21,0
2039,209,20,0
2040,210,3,1000
2041,210,6,1000
2042,210,17,300
2043,210,22,200
2044,210,1,100
2045,210,15,0
2046,210,20,0
2047,210,25,0
2048,210,18,0
2049,210,21,0
2050,210,24,0
2051,211,6,1400
2052,211,24,600
2053,211,20,300
2054,211,25,200
2055,211,17,100
2056,211,22,0
2057,211,18,0
2058,211,3,0
2059,211,15,0
2060,211,1,0
2061,211,21,0
2062,212,3,1000
2063,212,20,600
2064,212,22,400
2065,212,6,300
2066,212,15,200
2067,212,1,100
2068,212,17,0
2069,212,25,0
2070,212,24,0
2071,212,18,0
2072,212,21,0
2073,213,6,1000
2074,213,22,600
2075,213,17,400
2076,213,3,300
2077,213,15,200
2078,213,20,100
2079,213,1,0
2080,213,21,0
2081,213,25,0
2082,213,24,0
2083,213,18,0
2084,214,6,1400
2085,214,3,900
2086,214,22,200
2087,214,17,100
2088,214,1,0
2089,214,15,0
2090,214,20,0
2091,214,18,0
2092,214,21,0
2093,214,25,0
2094,214,24,0
2095,215,3,1000
2096,215,22,1000
2097,215,1,300
2098,215,17,200
2099,215,21,100
2100,215,20,0
2101,215,15,0
2102,215,18,0
2103,215,24,0
2104,215,25,0
2105,215,6,0
2106,216,22,1100
2107,216,6,600
2108,216,1,400
2109,216,20,300
2110,216,17,200
2111,216,21,0
2112,216,15,0
2113,216,25,0
2114,216,24,0
2115,216,3,0
2116,216,18,0
2117,217,3,1000
2118,217,21,600
2119,217,15,400
2120,217,6,300
2121,217,17,200
2122,217,20,100
2123,217,22,0
2124,217,18,0
2125,217,25,0
2126,217,1,0
2127,217,24,0
2128,218,6,1000
2129,218,17,600
2130,218,3,600
2131,218,15,300
2132,218,22,100
2133,218,21,0
2134,218,25,0
2135,218,24,0
2136,218,18,0
2137,218,20,0
2138,218,1,0
2139,219,1,1000
2140,219,22,600
2141,219,3,600
2142,219,17,300
2143,219,6,100
2144,219,20,0
2145,219,15,0
2146,219,24,0
2147,219,18,0
2148,219,21,0
2149,219,25,0
2150,220,3,1400
2151,220,1,600
2152,220,17,500
2153,220,6,100
2154,220,21,0
2155,220,15,0
2156,220,22,0
2157,220,18,0
2158,220,25,0
2159,220,24,0
2160,220,20,0
2161,221,3,1400
2162,221,22,900
2163,221,21,200
2164,221,20,100
2165,221,15,0
2166,221,25,0
2167,221,1,0
2168,221,24,0
2169,221,6,0
2170,221,18,0
2171,221,17,0
2172,222,6,1400
2173,222,3,600
2174,222,1,300
2175,222,22,200
2176,222,15,100
2177,222,17,0
2178,222,21,0
2179,222,25,0
2180,222,18,0
2181,222,20,0
2182,222,24,0
2183,223,1,1600
2184,223,3,500
2185,223,22,300
2186,223,6,200
2187,223,20,0
2188,223,15,0
2189,223,24,0
2190,223,17,0
2191,223,25,0
2192,223,18,0
2193,223,21,0
2194,224,3,1600
2195,224,6,400
2196,224,22,300
2197,224,1,200
2198,224,25,100
2199,224,27,0
2200,224,15,0
2201,224,29,0
2202,224,18,0
2203,224,17,0
2204,224,28,0
2205,225,3,1000
2206,225,22,600
2207,225,6,400
2208,225,1,300
2209,225,25,200
2210,225,27,100
2211,225,18,0
2212,225,28,0
2213,225,17,0
2214,225,15,0
2215,225,29,0
2216,226,3,1600
2217,226,22,400
2218,226,17,300
2219,226,6,200
2220,226,29,100
2221,226,1,0
2222,226,27,0
2223,226,15,0
2224,226,28,0
2225,226,18,0
2226,226,25,0
2227,227,3,1300
2228,227,6,600
2229,227,1,400
2230,227,17,300
2231,227,15,0
2232,227,22,0
2233,227,27,0
2234,227,29,0
2235,227,18,0
2236,227,25,0
2237,227,28,0
2238,228,3,1000
2239,228,6,900
2240,228,22,500
2241,228,17,200
2242,228,27,0
2243,228,1,0
2244,228,18,0
2245,228,28,0
2246,228,25,0
2247,228,29,0
2248,228,15,0
2249,229,27,1000
2250,229,1,700
2251,229,15,700
2252,229,25,200
2253,229,6,0
2254,229,3,0
2255,229,22,0
2256,229,28,0
2257,229,17,0
2258,229,29,0
2259,229,18,0
2260,230,6,1000
2261,230,22,600
2262,230,3,400
2263,230,15,300
2264,230,1,200
2265,230,27,100
2266,230,29,0
2267,230,17,0
2268,230,25,0
2269,230,18,0
2270,230,28,0
2271,231,3,1600
2272,231,22,400
2273,231,1,500
2274,231,17,100
2275,231,15,0
2276,231,18,0
2277,231,28,0
2278,231,6,0
2279,231,27,0
2280,231,25,0
2281,231,29,0
2282,232,3,1600
2283,232,22,700
2284,232,1,300
2285,232,27,0
2286,232,17,0
2287,232,25,0
2288,232,29,0
2289,232,18,0
2290,232,15,0
2291,232,28,0
2292,232,6,0
2293,233,3,1000
2294,233,22,600
2295,233,1,600
2296,233,17,400
2297,233,25,0
2298,233,15,0
2299,233,29,0
2300,233,18,0
2301,233,27,0
2302,233,6,0
2303,233,28,0
2304,234,3,1400
2305,234,22,600
2306,234,6,300
2307,234,1,200
2308,234,17,100
2309,234,27,0
2310,234,15,0
2311,234,25,0
2312,234,29,0
2313,234,18,0
2314,235,3,1600
2315,235,22,400
2316,235,1,300
2317,235,27,200
2318,235,17,100
2319,235,25,0
2320,235,29,0
2321,235,6,0
2322,235,18,0
2323,235,15,0
2324,236,6,1000
2325,236,3,800
2326,236,1,400
2327,236,22,400
2328,236,25,0
2329,236,29,0
2330,236,18,0
2331,236,17,0
2332,236,27,0
2333,236,15,0
2334,237,6,1000
2335,237,22,600
2336,237,1,400
2337,237,17,500
2338,237,27,100
2339,237,3,0
2340,237,29,0
2341,237,15,0
2342,237,25,0
2343,237,18,0
2344,238,3,1600
2345,238,6,600
2346,238,22,400
2347,238,15,0
2348,238,17,0
2349,238,27,0
2350,238,25,0
2351,238,1,0
2352,238,29,0
2353,238,18,0
2354,239,3,1000
2355,239,6,600
2356,239,1,400
2357,239,22,300
2358,239,17,200
2359,239,15,100
2360,239,27,0
2361,239,29,0
2362,239,18,0
2363,239,25,0
2364,240,22,1000
2365,240,3,600
2366,240,6,600
2367,240,1,400
2368,240,25,0
2369,240,27,0
2370,240,30,0
2371,240,28,0
2372,240,29,0
2373,240,18,0
2374,240,15,0
2375,240,17,0
2376,240,31,0
2377,241,3,1000
2378,241,6,700
2379,241,22,700
2380,241,15,200
2381,241,27,0
2382,241,25,0
2383,241,31,0
2384,241,28,0
2385,241,18,0
2386,241,29,0
2387,241,17,0
2388,241,1,0
2389,241,30,0
2390,242,3,1300
2391,242,6,1000
2392,242,1,200
2393,242,15,100
2394,242,22,0
2395,242,17,0
2396,242,27,0
2397,242,18,0
2398,242,29,0
2399,242,28,0
2400,242,30,0
2401,242,31,0
2402,242,25,0
2403,243,22,1600
2404,243,6,400
2405,243,3,300
2406,243,17,200
2407,243,27,100
2408,243,15,0
2409,243,25,0
2410,243,29,0
2411,243,31,0
2412,243,18,0
2413,243,1,0
2414,243,30,0
2415,243,28,0
2416,244,22,1300
2417,244,3,600
2418,244,6,400
2419,244,1,200
2420,244,15,100
2421,244,18,0
2422,244,29,0
2423,244,28,0
2424,244,27,0
2425,244,25,0
2426,244,17,0
2427,244,30,0
2428,244,31,0
2429,245,6,1000
2430,245,17,1000
2431,245,27,300
2432,245,22,200
2433,245,29,100
2434,245,25,0
2435,245,18,0
2436,245,28,0
2437,245,3,0
2438,245,1,0
2439,245,30,0
2440,245,15,0
2441,246,22,1000
2442,246,3,1000
2443,246,27,300
2444,246,6,200
2445,246,17,100
2446,246,1,0
2447,246,15,0
2448,246,18,0
2449,246,29,0
2450,246,25,0
2451,246,28,0
2452,246,30,0
2453,247,22,1000
2454,247,6,600
2455,247,3,400
2456,247,27,300
2457,247,1,200
2458,247,15,100
2459,247,18,0
2460,247,25,0
2461,247,17,0
2462,247,30,0
2463,247,28,0
2464,247,29,0
2465,248,22,1300
2466,248,3,600
2467,248,6,400
2468,248,15,200
2469,248,27,100
2470,248,25,0
2471,248,30,0
2472,248,17,0
2473,248,1,0
2474,248,18,0
2475,248,28,0
2476,248,29,0
2477,249,3,1600
2478,249,6,400
2479,249,22,300
2480,249,15,200
2481,249,27,100
2482,249,17,0
2483,249,18,0
2484,249,30,0
2485,249,25,0
2486,249,1,0
2487,249,29,0
2488,249,28,0
2489,250,22,1000
2490,250,3,600
2491,250,27,400
2492,250,15,300
2493,250,1,200
2494,250,17,100
2495,250,25,0
2496,250,18,0
2497,250,29,0
2498,250,28,0
2499,250,30,0
2500,250,6,0
2501,251,22,1000
2502,251,1,900
2503,251,15,500
2504,251,25,200
2505,251,29,0
2506,251,28,0
2507,251,6,0
2508,251,17,0
2509,251,18,0
2510,251,3,0
2511,251,27,0
2512,251,30,0
2513,252,3,1400
2514,252,22,600
2515,252,6,500
2516,252,15,100
2517,252,27,0
2518,252,1,0
2519,252,17,0
2520,252,25,0
2521,252,18,0
2522,252,29,0
2523,252,28,0
2524,252,30,0
2525,253,22,1200
2526,253,6,600
2527,253,3,400
2528,253,17,400
2529,253,27,0
2530,253,1,0
2531,253,18,0
2532,253,25,0
2533,253,29,0
2534,253,28,0
2535,253,30,0
2536,253,15,0
2537,254,22,1100
2538,254,3,1000
2539,254,6,500
2540,254,15,0
2541,254,27,0
2542,254,1,0
2543,254,17,0
2544,254,25,0
2545,254,18,0
2546,254,28,0
2547,254,29,0
2548,254,30,0
2549,255,22,1400
2550,255,1,600
2551,255,17,300
2552,255,27,200
2553,255,25,100
2554,255,15,0
2555,255,18,0
2556,255,29,0
2557,255,3,0
2558,255,28,0
2559,255,6,0
2560,255,30,0
2561,256,3,1000
2562,256,27,600
2563,256,29,400
2564,256,1,300
2565,256,25,200
2566,256,18,100
2567,256,28,0
2568,256,30,0
2569,256,22,0
2570,256,17,0
2571,256,15,0
2572,256,6,0
2573,257,22,1000
2574,257,3,600
2575,257,6,400
2576,257,17,300
2577,257,25,200
2578,257,15,100
2579,257,32,0
2580,257,18,0
2581,257,33,0
2582,257,27,0
2583,257,31,0
2584,257,1,0
2585,257,29,0
2586,257,30,0
2587,258,22,1000
2588,258,6,600
2589,258,17,400
2590,258,29,300
2591,258,15,200
2592,258,33,100
2593,258,32,0
2594,258,27,0
2595,258,31,0
2596,258,18,0
2597,258,1,0
2598,258,3,0
2599,258,25,0
2600,258,30,0
2601,259,22,1000
2602,259,6,600
2603,259,1,400
2604,259,15,300
2605,259,25,200
2606,259,3,100
2607,259,32,0
2608,259,27,0
2609,259,29,0
2610,259,17,0
2611,259,18,0
2612,259,31,0
2613,259,30,0
2614,259,33,0
2615,260,22,1000
2616,260,1,600
2617,260,6,600
2618,260,17,300
2619,260,18,100
2620,260,33,0
2621,260,27,0
2622,260,32,0
2623,260,30,0
2624,260,29,0
2625,260,31,0
2626,260,25,0
2627,260,3,0
2628,260,15,0
2629,261,3,1000
2630,261,22,600
2631,261,25,400
2632,261,6,300
2633,261,18,200
2634,261,17,100
2635,261,27,0
2636,261,32,0
2637,261,31,0
2638,261,1,0
2639,261,29,0
2640,261,30,0
2641,261,15,0
2642,261,33,0
2643,262,22,1100
2644,262,3,800
2645,262,6,700
2646,262,17,0
2647,262,32,0
2648,262,18,0
2649,262,25,0
2650,262,27,0
2651,262,31,0
2652,262,29,0
2653,262,1,0
2654,262,33,0
2655,262,30,0
2656,262,15,0
2657,263,22,1000
2658,263,3,600
2659,263,6,400
2660,263,15,400
2661,263,18,200
2662,263,32,0
2663,263,29,0
2664,263,31,0
2665,263,25,0
2666,263,33,0
2667,263,1,0
2668,263,17,0
2669,263,27,0
2670,263,30,0
2671,264,3,1200
2672,264,6,600
2673,264,1,400
2674,264,17,300
2675,264,25,100
2676,264,15,0
2677,264,22,0
2678,264,29,0
2679,264,18,0
2680,264,32,0
2681,264,27,0
2682,264,33,0
2683,264,31,0
2684,264,30,0
2685,265,6,1000
2686,265,27,1000
2687,265,29,500
2688,265,33,100
2689,265,3,0
2690,265,31,0
2691,265,22,0
2692,265,1,0
2693,265,25,0
2694,265,15,0
2695,265,17,0
2696,265,32,0
2697,265,18,0
2698,265,30,0
2699,266,22,1400
2700,266,3,600
2701,266,1,300
2702,266,25,200
2703,266,27,100
2704,266,18,0
2705,266,33,0
2706,266,31,0
2707,266,6,0
2708,266,32,0
2709,266,29,0
2710,266,15,0
2711,266,17,0
2712,266,30,0
2713,267,3,1300
2714,267,1,600
2715,267,22,400
2716,267,25,200
2717,267,29,100
2718,267,27,0
2719,267,18,0
2720,267,31,0
2721,267,32,0
2722,267,17,0
2723,267,15,0
2724,267,6,0
2725,267,33,0
2726,267,30,0
2727,268,3,1100
2728,268,6,600
2729,268,1,600
2730,268,17,300
2731,268,27,0
2732,268,33,0
2733,268,22,0
2734,268,31,0
2735,268,25,0
2736,268,29,0
2737,268,18,0
2738,268,15,0
2739,268,32,0
2740,268,30,0
2741,269,3,1600
2742,269,1,500
2743,269,17,300
2744,269,22,200
2745,269,29,0
2746,269,27,0
2747,269,32,0
2748,269,18,0
2749,269,33,0
2750,269,31,0
2751,269,25,0
2752,269,15,0
2753,269,6,0
2754,269,30,0
2755,270,22,1000
2756,270,3,600
2757,270,1,400
2758,270,17,300
2759,270,6,200
2760,270,15,100
2761,270,25,0
2762,270,27,0
2763,270,29,0
2764,270,18,0
2765,270,32,0
2766,270,31,0
2767,270,33,0
2768,270,30,0
2769,271,3,1300
2770,271,22,600
2771,271,6,400
2772,271,17,200
2773,271,15,100
2774,271,1,0
2775,271,29,0
2776,271,33,0
2777,271,32,0
2778,271,27,0
2779,271,31,0
2780,271,25,0
2781,271,18,0
2782,271,30,0
2783,272,3,1000
2784,272,6,700
2785,272,1,400
2786,272,17,300
2787,272,27,200
2788,272,15,0
2789,272,29,0
2790,272,18,0
2791,272,25,0
2792,272,33,0
2793,272,32,0
2794,272,31,0
2795,272,22,0
2796,272,30,0
2797,273,3,1000
2798,273,1,600
2799,273,27,400
2800,273,18,300
2801,273,15,200
2802,273,6,100
2803,273,29,0
2804,273,26,0
2805,273,33,0
2806,273,22,0
2807,273,32,0
2808,273,17,0
2809,273,25,0
2810,274,1,1000
2811,274,3,600
2812,274,22,400
2813,274,32,400
2814,274,27,200
2815,274,33,0
2816,274,6,0
2817,274,29,0
2818,274,26,0
2819,274,15,0
2820,274,25,0
2821,274,18,0
2822,274,17,0
2823,275,1,1000
2824,275,3,1000
2825,275,32,300
2826,275,22,200
2827,275,18,100
2828,275,33,0
2829,275,17,0
2830,275,26,0
2831,275,29,0
2832,275,25,0
2833,275,6,0
2834,275,27,0
2835,275,15,0
2836,276,3,1000
2837,276,22,600
2838,276,27,400
2839,276,15,300
2840,276,33,200
2841,276,18,100
2842,276,26,0
2843,276,32,0
2844,276,29,0
2845,276,1,0
2846,276,6,0
2847,276,25,0
2848,276,17,0
2849,277,3,1000
2850,277,1,800
2851,277,22,700
2852,277,6,100
2853,277,27,0
2854,277,18,0
2855,277,33,0
2856,277,29,0
2857,277,17,0
2858,277,32,0
2859,277,15,0
2860,277,26,0
2861,277,25,0
2862,278,1,1000
2863,278,3,900
2864,278,6,400
2865,278,18,200
2866,278,27,100
2867,278,32,0
2868,278,17,0
2869,278,25,0
2870,278,33,0
2871,278,15,0
2872,278,22,0
2873,278,29,0
2874,278,26,0
2875,279,3,1400
2876,279,22,600
2877,279,6,300
2878,279,27,200
2879,279,15,100
2880,279,33,0
2881,279,18,0
2882,279,32,0
2883,279,17,0
2884,279,29,0
2885,279,1,0
2886,279,26,0
2887,279,25,0
2888,280,3,1600
2889,280,22,400
2890,280,1,400
2891,280,27,200
2892,280,17,0
2893,280,18,0
2894,280,33,0
2895,280,29,0
2896,280,6,0
2897,280,25,0
2898,280,26,0
2899,280,15,0
2900,280,32,0
2901,281,3,1000
2902,281,22,1000
2903,281,32,300
2904,281,1,200
2905,281,29,100
2906,281,27,0
2907,281,15,0
2908,281,6,0
2909,281,17,0
2910,281,33,0
2911,281,18,0
2912,281,25,0
2913,281,26,0
2914,282,3,1000
2915,282,22,800
2916,282,27,400
2917,282,1,300
2918,282,6,100
2919,282,15,0
2920,282,32,0
2921,282,18,0
2922,282,33,0
2923,282,17,0
2924,282,26,0
2925,282,29,0
2926,282,25,0
2927,283,3,1000
2928,283,22,600
2929,283,6,400
2930,283,29,300
2931,283,27,200
2932,283,15,100
2933,283,33,0
2934,283,17,0
2935,283,25,0
2936,283,18,0
2937,283,32,0
2938,283,26,0
2939,283,1,0
2940,284,3,1400
2941,284,22,700
2942,284,1,300
2943,284,32,200
2944,284,27,0
2945,284,15,0
2946,284,6,0
2947,284,33,0
2948,284,26,0
2949,284,25,0
2950,284,29,0
2951,284,18,0
2952,284,17,0
2953,285,3,1000
2954,285,6,600
2955,285,1,400
2956,285,15,300
2957,285,22,200
2958,285,33,100
2959,285,18,0
2960,285,26,0
2961,285,32,0
2962,285,25,0
2963,285,27,0
2964,285,29,0
2965,285,17,0
2966,286,22,1000
2967,286,3,1000
2968,286,6,300
2969,286,15,200
2970,286,27,100
2971,286,18,0
2972,286,33,0
2973,286,25,0
2974,286,17,0
2975,286,26,0
2976,286,29,0
2977,286,32,0
2978,286,1,0
2979,287,1,1400
2980,287,3,900
2981,287,17,300
2982,287,27,0
2983,287,15,0
2984,287,18,0
2985,287,32,0
2986,287,33,0
2987,287,29,0
2988,287,22,0
2989,287,6,0
2990,287,25,0
2991,288,1,1000
2992,288,3,1000
2993,288,6,500
2994,288,27,100
2995,288,29,0
2996,288,22,0
2997,288,17,0
2998,288,33,0
2999,288,25,0
3000,288,15,0
3001,288,18,0
3002,288,32,0
3003,289,3,1600
3004,289,1,600
3005,289,22,300
3006,289,32,100
3007,289,27,0
3008,289,29,0
3009,289,17,0
3010,289,33,0
3011,289,34,0
3012,289,25,0
3013,289,35,0
3014,289,18,0
3015,289,6,0
3016,289,36,0
3017,289,37,0
3018,124,2,0
3019,290,3,1600
3020,290,22,400
3021,290,1,300
3022,290,25,200
3023,290,32,100
3024,290,35,0
3025,290,27,0
3026,290,33,0
3027,290,29,0
3028,290,36,0
3029,290,6,0
3030,290,18,0
3031,290,17,0
3032,290,37,0
3033,290,34,0
3034,291,3,1600
3035,291,22,400
3036,291,6,500
3037,291,29,100
3038,291,18,0
3039,291,35,0
3040,291,33,0
3041,291,32,0
3042,291,36,0
3043,291,37,0
3044,291,25,0
3045,291,27,0
3046,291,17,0
3047,291,1,0
3048,291,34,0
3049,292,3,1000
3050,292,22,600
3051,292,6,400
3052,292,1,300
3053,292,29,200
3054,292,35,100
3055,292,37,0
3056,292,18,0
3057,292,36,0
3058,292,32,0
3059,292,27,0
3060,292,33,0
3061,292,25,0
3062,292,17,0
3063,292,34,0
3064,292,38,0
3065,293,3,1600
3066,293,1,400
3067,293,22,300
3068,293,29,200
3069,293,35,100
3070,293,17,0
3071,293,25,0
3072,293,27,0
3073,293,37,0
3074,293,33,0
3075,293,6,0
3076,293,18,0
3077,293,36,0
3078,293,32,0
3079,293,34,0
3080,293,38,0
3081,294,1,1000
3082,294,3,1000
3083,294,22,500
3084,294,33,100
3085,294,29,0
3086,294,18,0
3087,294,35,0
3088,294,27,0
3089,294,6,0
3090,294,32,0
3091,294,17,0
3092,294,38,0
3093,294,25,0
3094,294,36,0
3095,294,37,0
3096,294,34,0
3097,295,1,1000
3098,295,22,600
3099,295,6,400
3100,295,37,300
3101,295,25,200
3102,295,27,100
3103,295,29,0
3104,295,35,0
3105,295,18,0
3106,295,33,0
3107,295,3,0
3108,295,17,0
3109,295,32,0
3110,295,36,0
3111,295,34,0
3112,295,38,0
3113,296,3,1600
3114,296,22,400
3115,296,32,400
3116,296,27,200
3117,296,29,0
3118,296,18,0
3119,296,35,0
3120,296,25,0
3121,296,6,0
3122,296,33,0
3123,296,37,0
3124,296,17,0
3125,296,1,0
3126,296,36,0
3127,296,34,0
3128,297,3,1600
3129,297,22,700
3130,297,1,200
3131,297,32,100
3132,297,29,0
3133,297,27,0
3134,297,6,0
3135,297,25,0
3136,297,35,0
3137,297,36,0
3138,297,34,0
3139,297,18,0
3140,297,17,0
3141,297,33,0
3142,297,37,0
3143,297,38,0
3144,298,3,1000
3145,298,1,600
3146,298,22,700
3147,298,6,200
3148,298,27,100
3149,298,29,0
3150,298,35,0
3151,298,18,0
3152,298,37,0
3153,298,33,0
3154,298,17,0
3155,298,36,0
3156,298,25,0
3157,298,32,0
3158,298,34,0
3159,298,38,0
3160,299,1,1400
3161,299,3,600
3162,299,32,300
3163,299,22,200
3164,299,6,100
3165,299,29,0
3166,299,25,0
3167,299,37,0
3168,299,17,0
3169,299,34,0
3170,299,35,0
3171,299,33,0
