gameid,leagueid,hometeamid,awayteamid,year,homegoals,awaygoals
14805,1,83,220,2021,2,0
14806,1,71,80,2021,2,1
14807,1,228,86,2021,0,2
14808,1,245,76,2021,3,1
14809,1,75,82,2021,2,4
14810,1,87,78,2021,2,0
14811,1,88,72,2021,5,0
14812,1,238,92,2021,1,0
14813,1,81,74,2021,3,0
14814,1,229,89,2021,1,2
14815,4,158,147,2020,1,0
14816,4,143,154,2020,0,0
14817,4,148,138,2020,1,1
14818,4,261,155,2020,1,1
14819,4,151,150,2020,0,2
14820,4,157,152,2020,2,0
14821,4,140,142,2020,3,0
14822,4,146,153,2020,0,2
14823,4,231,156,2020,1,2
14824,4,207,232,2020,0,0
14825,4,158,207,2020,0,2
14826,4,147,151,2020,2,0
14827,4,153,140,2020,0,3
14828,4,152,143,2020,0,2
14829,4,156,157,2020,0,0
14830,4,142,148,2020,1,0
14831,4,155,138,2020,1,0
14832,4,232,231,2020,2,2
14833,4,150,261,2020,0,1
14834,4,154,146,2020,2,1
14835,4,143,153,2020,2,0
14836,4,148,150,2020,1,3
14837,4,142,155,2020,0,1
14838,4,261,154,2020,0,0
14839,4,151,152,2020,1,1
14840,4,157,147,2020,1,0
14841,4,140,232,2020,4,1
14842,4,138,156,2020,0,1
14843,4,231,158,2020,0,2
14844,4,207,146,2020,2,1
14845,4,158,148,2020,1,1
14846,4,147,138,2020,2,1
14847,4,153,207,2020,3,1
14848,4,152,140,2020,1,4
14849,4,156,261,2020,0,2
14850,4,155,151,2020,1,1
14851,4,157,143,2020,1,3
14852,4,150,232,2020,4,1
14853,4,146,142,2020,2,2
14854,4,154,231,2020,2,0
14855,4,143,261,2020,4,0
14856,4,148,153,2020,5,2
14857,4,142,154,2020,1,3
14858,4,232,156,2020,1,1
14859,4,151,158,2020,1,1
14860,4,140,155,2020,2,0
14861,4,138,157,2020,1,0
14862,4,146,150,2020,4,1
14863,4,231,147,2020,2,1
14864,4,207,152,2020,1,1
14865,4,158,146,2020,2,2
14866,4,147,153,2020,4,0
14867,4,143,148,2020,1,0
14868,4,156,142,2020,0,0
14869,4,261,140,2020,0,1
14870,4,155,231,2020,1,3
14871,4,151,207,2020,1,1
14872,4,157,232,2020,1,1
14873,4,138,152,2020,4,2
14874,4,154,150,2020,1,1
14875,4,148,157,2020,4,0
14876,4,153,156,2020,0,2
14877,4,152,155,2020,3,1
14878,4,142,147,2020,1,1
14879,4,232,138,2020,0,1
14880,4,150,158,2020,1,2
14881,4,140,154,2020,1,1
14882,4,146,143,2020,0,1
14883,4,231,151,2020,1,1
14884,4,207,261,2020,1,1
14885,4,261,148,2020,2,1
14886,4,155,232,2020,3,3
14887,4,151,142,2020,3,0
14888,4,157,153,2020,0,2
14889,4,138,150,2020,0,1
14890,4,154,207,2020,0,0
14891,4,158,140,2020,0,0
14892,4,147,152,2020,0,2
14893,4,143,231,2020,2,0
14894,4,156,146,2020,0,0
14895,4,146,147,2020,2,2
14896,4,231,157,2020,3,2
14897,4,207,155,2020,0,1
14898,4,148,151,2020,1,0
14899,4,153,154,2020,1,1
14900,4,152,261,2020,4,0
14901,4,142,138,2020,0,1
14902,4,232,158,2020,1,0
14903,4,150,143,2020,2,0
14904,4,140,156,2020,1,1
14905,4,148,140,2020,2,1
14906,4,150,147,2020,3,1
14907,4,147,232,2020,2,0
14908,4,143,207,2020,3,1
14909,4,148,146,2020,2,2
14910,4,152,158,2020,2,0
14911,4,156,150,2020,1,3
14912,4,261,142,2020,0,2
14913,4,155,153,2020,2,0
14914,4,151,140,2020,2,1
14915,4,157,154,2020,1,3
14916,4,138,231,2020,1,1
14917,4,158,156,2020,2,1
14918,4,153,261,2020,1,0
14919,4,142,152,2020,1,1
14920,4,232,151,2020,1,1
14921,4,150,155,2020,2,0
14922,4,207,157,2020,2,2
14923,4,154,147,2020,1,1
14924,4,231,148,2020,0,3
14925,4,146,138,2020,0,1
14926,4,140,143,2020,0,2
14927,4,147,140,2020,0,1
14928,4,148,156,2020,1,1
14929,4,143,142,2020,1,0
14930,4,151,153,2020,4,3
14931,4,155,146,2020,2,1
14932,4,261,231,2020,0,0
14933,4,152,232,2020,2,1
14934,4,207,150,2020,1,1
14935,4,138,154,2020,2,0
14936,4,157,158,2020,1,1
14937,4,158,143,2021,1,2
14938,4,147,207,2021,1,0
14939,4,153,138,2021,1,1
14940,4,156,155,2021,2,0
14941,4,142,231,2021,0,1
14942,4,232,148,2021,0,1
14943,4,150,152,2021,2,0
14944,4,140,157,2021,1,1
14945,4,146,261,2021,1,1
14946,4,154,151,2021,2,1
14947,4,147,148,2021,2,3
14948,4,143,147,2021,2,1
14949,4,152,154,2021,0,4
14950,4,261,158,2021,3,1
14951,4,155,148,2021,0,4
14952,4,232,153,2021,0,2
14953,4,151,156,2021,2,1
14954,4,157,150,2021,0,0
14955,4,138,140,2021,3,2
14956,4,231,146,2021,0,1
14957,4,207,142,2021,1,3
14958,4,155,157,2021,2,0
14959,4,143,138,2021,2,0
14960,4,158,138,2021,1,2
14961,4,153,152,2021,2,1
14962,4,156,143,2021,1,2
14963,4,142,232,2021,1,0
14964,4,261,151,2021,2,2
14965,4,146,157,2021,1,1
14966,4,231,207,2021,2,2
14967,4,154,155,2021,2,2
14968,4,158,150,2021,1,4
14969,4,147,142,2021,5,1
14970,4,140,153,2021,2,2
14971,4,138,261,2021,3,0
14972,4,207,148,2021,0,2
14973,4,143,146,2021,3,1
14974,4,152,156,2021,1,1
14975,4,232,154,2021,0,0
14976,4,151,231,2021,2,2
14977,4,157,155,2021,3,1
14978,4,148,147,2021,2,1
14979,4,153,157,2021,1,0
14980,4,156,138,2021,0,2
14981,4,142,158,2021,0,0
14982,4,261,143,2021,2,4
14983,4,155,152,2021,0,0
14984,4,150,151,2021,1,2
14985,4,146,207,2021,1,0
14986,4,231,232,2021,1,3
14987,4,154,140,2021,1,1
14988,4,158,231,2021,1,0
14989,4,147,146,2021,1,1
14990,4,143,152,2021,2,2
14991,4,153,148,2021,2,3
14992,4,232,150,2021,1,2
14993,4,151,155,2021,2,2
14994,4,157,156,2021,2,1
14995,4,140,261,2021,4,1
14996,4,138,142,2021,3,0
14997,4,207,154,2021,2,2
14998,4,148,158,2021,5,1
14999,4,152,207,2021,3,1
15000,4,156,231,2021,1,1
15001,4,142,140,2021,0,1
15002,4,261,147,2021,0,4
15003,4,155,143,2021,1,2
15004,4,151,157,2021,0,1
15005,4,150,146,2021,2,0
15006,4,138,232,2021,1,0
15007,4,154,153,2021,1,2
15008,4,147,154,2021,1,1
15009,4,143,151,2021,0,2
15010,4,148,261,2021,1,1
15011,4,153,142,2021,1,0
15012,4,232,155,2021,3,2
15013,4,157,138,2021,0,2
15014,4,140,158,2021,4,0
15015,4,146,152,2021,2,0
15016,4,231,150,2021,0,1
15017,4,207,156,2021,1,0
15018,4,158,157,2021,0,1
15019,4,152,231,2021,1,1
15020,4,156,232,2021,1,1
15021,4,142,146,2021,3,0
15022,4,261,153,2021,0,1
15023,4,155,207,2021,2,1
15024,4,151,147,2021,1,1
15025,4,150,140,2021,1,1
15026,4,138,148,2021,0,2
15027,4,154,143,2021,0,2
15028,4,147,155,2021,2,1
15029,4,143,150,2021,1,1
15030,4,153,158,2021,3,2
15031,4,261,156,2021,1,0
15032,4,232,152,2021,3,4
15033,4,157,148,2021,0,2
15034,4,140,151,2021,1,0
15035,4,146,154,2021,2,1
15036,4,231,142,2021,2,1
15037,4,207,138,2021,2,1
15038,4,158,261,2021,1,1
15039,4,148,232,2021,4,1
15040,4,152,147,2021,0,0
15041,4,156,154,2021,1,3
15042,4,142,143,2021,0,0
15043,4,155,140,2021,1,0
15044,4,151,146,2021,1,0
15045,4,157,231,2021,0,0
15046,4,150,207,2021,2,1
15047,4,138,153,2021,1,0
15048,4,147,156,2021,1,1
15049,4,143,158,2021,1,0
15050,4,153,151,2021,2,0
15051,4,152,150,2021,1,3
15052,4,142,207,2021,1,1
15053,4,232,157,2021,0,0
15054,4,140,148,2021,1,6
15055,4,146,155,2021,2,1
15056,4,231,138,2021,1,1
15057,4,154,261,2021,2,1
15058,4,158,152,2021,1,3
15059,4,148,231,2021,1,0
15060,4,261,146,2021,2,1
15061,4,155,154,2021,0,3
15062,4,151,232,2021,0,2
15063,4,157,142,2021,0,0
15064,4,150,156,2021,2,0
15065,4,140,147,2021,1,1
15066,4,138,143,2021,1,0
15067,4,207,153,2021,1,1
15068,4,147,158,2021,0,0
15069,4,153,143,2021,1,1
15070,4,152,138,2021,3,4
15071,4,156,151,2021,0,1
15072,4,142,261,2021,0,1
15073,4,232,207,2021,3,1
15074,4,150,148,2021,2,1
15075,4,146,140,2021,2,2
15076,4,231,155,2021,1,2
15077,4,154,157,2021,1,2
15078,4,158,154,2021,2,1
15079,4,143,232,2021,2,0
15080,4,148,142,2021,5,2
15081,4,153,147,2021,0,0
15082,4,261,150,2021,0,3
15083,4,155,156,2021,4,1
15084,4,151,138,2021,0,1
15085,4,157,146,2021,3,1
15086,4,140,152,2021,2,1
15087,4,207,231,2021,1,1
15088,4,147,143,2021,2,1
15089,4,152,157,2021,2,1
15090,4,156,140,2021,0,1
15091,4,232,142,2021,0,2
15092,4,150,153,2021,0,0
15093,4,138,155,2021,2,1
15094,4,146,158,2021,1,1
15095,4,231,261,2021,1,1
15096,4,154,148,2021,1,2
15097,4,207,151,2021,1,0
15098,4,158,232,2021,1,0
15099,4,147,231,2021,2,2
15100,4,143,156,2021,5,0
15101,4,148,155,2021,1,2
15102,4,153,146,2021,2,2
15103,4,142,150,2021,0,0
15104,4,261,152,2021,0,0
15105,4,151,154,2021,1,5
15106,4,157,207,2021,2,0
15107,4,140,138,2021,1,2
15108,4,138,147,2021,0,1
15109,4,146,148,2021,2,3
15110,4,231,153,2021,1,1
15111,4,154,142,2021,1,0
15112,4,207,143,2021,0,1
15113,4,152,151,2021,2,0
15114,4,156,158,2021,3,0
15115,4,155,261,2021,0,1
15116,4,232,140,2021,1,0
15117,4,150,157,2021,2,0
15118,4,158,151,2021,2,2
15119,4,147,157,2021,2,2
15120,4,148,143,2021,0,0
15121,4,153,155,2021,2,1
15122,4,142,156,2021,0,1
15123,4,261,232,2021,2,1
15124,4,150,138,2021,2,2
15125,4,140,207,2021,2,0
15126,4,146,231,2021,3,0
15127,4,154,152,2021,2,4
15128,4,143,140,2021,2,1
15129,4,152,142,2021,1,0
15130,4,156,153,2021,1,1
15131,4,155,150,2021,1,4
15132,4,232,147,2021,1,0
15133,4,151,148,2021,3,3
15134,4,157,261,2021,3,2
15135,4,138,146,2021,1,0
15136,4,231,154,2021,0,2
15137,4,207,158,2021,0,2
15138,4,158,155,2021,4,2
15139,4,147,150,2021,0,1
15140,4,143,157,2021,2,1
15141,4,148,152,2021,1,2
15142,4,153,232,2021,1,0
15143,4,142,151,2021,2,1
15144,4,261,207,2021,1,3
15145,4,140,231,2021,4,1
15146,4,146,156,2021,4,1
15147,4,154,138,2021,4,0
15148,4,152,153,2021,2,3
15149,4,156,148,2021,0,1
15150,4,155,142,2021,0,0
15151,4,232,146,2021,0,0
15152,4,151,261,2021,2,2
15153,4,157,140,2021,0,1
15154,4,150,154,2021,2,1
15155,4,138,158,2021,1,0
15156,4,231,143,2021,1,2
15157,4,207,147,2021,2,0
15158,3,240,125,2020,4,0
15159,3,134,130,2020,1,3
15160,3,123,262,2020,1,0
15161,3,133,119,2020,1,1
15162,3,129,135,2020,4,0
15163,3,132,120,2020,2,1
15164,3,136,124,2020,4,0
15165,3,131,121,2020,0,0
15166,3,117,122,2020,4,3
15167,3,120,129,2020,0,1
15168,3,135,123,2020,1,1
15169,3,122,133,2020,0,2
15170,3,121,136,2020,0,2
15171,3,125,119,2020,0,1
15172,3,262,117,2020,1,4
15173,3,130,131,2020,1,1
15174,3,134,132,2020,1,1
15175,3,124,240,2020,1,1
15176,3,133,134,2020,1,1
15177,3,240,135,2020,1,1
15178,3,125,130,2020,2,3
15179,3,136,122,2020,2,1
15180,3,117,132,2020,5,0
15181,3,129,124,2020,3,0
15182,3,131,262,2020,2,1
15183,3,123,120,2020,1,1
15184,3,119,121,2020,3,1
15185,3,124,133,2020,1,1
15186,3,134,117,2020,1,2
15187,3,121,125,2020,3,1
15188,3,262,129,2020,0,2
15189,3,132,123,2020,1,1
15190,3,130,136,2020,1,0
15191,3,135,119,2020,2,4
15192,3,122,131,2020,1,1
15193,3,120,240,2020,1,3
15194,3,123,134,2020,1,1
15195,3,133,132,2020,2,2
15196,3,136,135,2020,3,0
15197,3,240,262,2020,5,0
15198,3,125,124,2020,2,2
15199,3,121,122,2020,0,3
15200,3,129,117,2020,2,3
15201,3,131,120,2020,2,1
15202,3,119,130,2020,4,3
15203,3,117,123,2020,1,1
15204,3,130,121,2020,1,1
15205,3,120,133,2020,3,3
15206,3,124,131,2020,0,2
15207,3,262,119,2020,1,2
15208,3,132,136,2020,1,1
15209,3,122,129,2020,2,5
15210,3,135,125,2020,1,3
15211,3,134,240,2020,1,2
15212,3,129,134,2020,1,2
15213,3,136,262,2020,2,1
15214,3,130,124,2020,4,1
15215,3,119,122,2020,0,0
15216,3,131,123,2020,5,3
15217,3,240,132,2020,3,3
15218,3,125,120,2020,1,1
15219,3,121,135,2020,1,1
15220,3,133,117,2020,1,3
15221,3,117,136,2020,3,3
15222,3,120,121,2020,3,1
15223,3,135,130,2020,2,2
15224,3,132,129,2020,1,1
15225,3,122,240,2020,3,1
15226,3,124,119,2020,0,3
15227,3,134,131,2020,2,2
15228,3,123,133,2020,1,2
15229,3,262,125,2020,2,1
15230,3,129,133,2020,1,5
15231,3,136,123,2020,2,0
15232,3,130,122,2020,1,1
15233,3,119,120,2020,4,1
15234,3,131,132,2020,2,1
15235,3,135,262,2020,2,0
15236,3,240,117,2020,1,1
15237,3,125,134,2020,0,1
15238,3,121,124,2020,2,2
15239,3,122,125,2020,0,0
15240,3,124,135,2020,0,2
15241,3,134,119,2020,0,4
15242,3,123,129,2020,1,2
15243,3,262,121,2020,0,1
15244,3,133,240,2020,2,2
15245,3,117,131,2020,2,1
15246,3,120,136,2020,0,1
15247,3,132,130,2020,3,3
15248,3,136,134,2020,0,0
15249,3,130,120,2020,1,2
15250,3,119,117,2020,1,2
15251,3,131,133,2020,1,0
15252,3,135,122,2020,4,1
15253,3,240,129,2020,2,1
15254,3,124,262,2020,0,1
15255,3,125,123,2020,0,1
15256,3,121,132,2020,0,2
15257,3,117,125,2021,5,2
15258,3,129,131,2021,2,0
15259,3,120,135,2021,1,3
15260,3,132,119,2021,2,1
15261,3,122,124,2021,3,0
15262,3,134,121,2021,0,1
15263,3,123,240,2021,0,2
15264,3,262,130,2021,0,1
15265,3,133,136,2021,0,1
15266,3,136,129,2021,1,3
15267,3,130,117,2021,3,2
15268,3,119,123,2021,1,1
15269,3,135,134,2021,5,0
15270,3,240,131,2021,2,2
15271,3,124,120,2021,4,0
15272,3,125,132,2021,0,2
15273,3,121,133,2021,1,4
15274,3,262,122,2021,1,0
15275,3,117,135,2021,2,1
15276,3,129,125,2021,1,1
15277,3,120,262,2021,0,0
15278,3,131,136,2021,2,2
15279,3,132,124,2021,3,1
15280,3,240,119,2021,1,0
15281,3,134,122,2021,0,0
15282,3,123,121,2021,2,0
15283,3,133,130,2021,2,2
15284,3,136,240,2021,1,0
15285,3,130,123,2021,1,0
15286,3,119,129,2021,2,1
15287,3,135,132,2021,2,2
15288,3,122,120,2021,0,3
15289,3,124,134,2021,1,2
15290,3,125,131,2021,0,2
15291,3,121,117,2021,0,1
15292,3,262,133,2021,3,0
15293,3,130,129,2021,4,2
15294,3,119,131,2021,0,1
15295,3,120,134,2021,3,0
15296,3,135,133,2021,2,1
15297,3,122,123,2021,1,4
15298,3,124,117,2021,0,4
15299,3,125,136,2021,3,2
15300,3,121,240,2021,2,1
15301,3,262,132,2021,1,5
15302,3,117,120,2021,4,1
15303,3,129,121,2021,3,1
15304,3,136,119,2021,1,0
15305,3,131,135,2021,3,0
15306,3,132,122,2021,3,1
15307,3,240,130,2021,1,1
15308,3,134,262,2021,3,1
15309,3,123,124,2021,1,1
15310,3,133,125,2021,2,0
15311,3,130,134,2021,1,2
15312,3,119,133,2021,5,2
15313,3,120,132,2021,1,3
15314,3,135,129,2021,2,1
15315,3,122,117,2021,0,1
15316,3,124,136,2021,0,3
15317,3,125,240,2021,1,0
15318,3,121,131,2021,0,2
15319,3,262,123,2021,0,2
15320,3,117,262,2021,3,3
15321,3,129,120,2021,2,2
15322,3,136,121,2021,2,1
15323,3,119,125,2021,2,2
15324,3,131,130,2021,0,0
15325,3,132,134,2021,2,0
15326,3,240,124,2021,0,0
15327,3,123,135,2021,0,0
15328,3,133,122,2021,1,1
15329,3,130,125,2021,1,2
15330,3,120,123,2021,4,0
15331,3,135,240,2021,0,1
15332,3,132,117,2021,2,1
15333,3,122,136,2021,0,3
15334,3,124,129,2021,0,4
15335,3,134,133,2021,0,1
15336,3,121,119,2021,1,1
15337,3,262,131,2021,0,3
15338,3,117,134,2021,5,1
15339,3,129,262,2021,3,0
15340,3,136,130,2021,3,2
15341,3,119,135,2021,1,2
15342,3,131,122,2021,2,0
15343,3,240,120,2021,1,1
15344,3,125,121,2021,0,1
15345,3,123,132,2021,2,1
15346,3,133,124,2021,5,1
15347,3,122,121,2021,2,1
15348,3,124,125,2021,0,0
15349,3,134,123,2021,1,1
15350,3,262,240,2021,0,0
15351,3,117,129,2021,4,2
15352,3,130,119,2021,0,1
15353,3,120,131,2021,2,1
15354,3,135,136,2021,0,3
15355,3,132,133,2021,1,1
15356,3,129,122,2021,2,0
15357,3,136,132,2021,1,1
15358,3,119,262,2021,1,2
15359,3,131,124,2021,5,0
15360,3,240,134,2021,2,1
15361,3,125,135,2021,1,0
15362,3,121,130,2021,3,1
15363,3,123,117,2021,1,3
15364,3,133,120,2021,2,0
15365,3,117,133,2021,4,0
15366,3,120,125,2021,1,2
15367,3,135,121,2021,2,0
15368,3,132,240,2021,5,2
15369,3,122,119,2021,3,0
15370,3,124,130,2021,0,3
15371,3,134,129,2021,2,2
15372,3,123,131,2021,1,2
15373,3,262,136,2021,0,1
15374,3,129,132,2021,1,2
15375,3,136,117,2021,0,1
15376,3,130,135,2021,2,1
15377,3,119,124,2021,2,1
15378,3,131,134,2021,1,0
15379,3,240,122,2021,1,1
15380,3,125,262,2021,1,1
15381,3,133,123,2021,1,0
15382,3,121,120,2021,2,1
15383,3,117,240,2021,1,1
15384,3,120,119,2021,0,0
15385,3,132,131,2021,4,3
15386,3,122,130,2021,2,2
15387,3,124,121,2021,1,0
15388,3,134,125,2021,2,3
15389,3,123,136,2021,1,4
15390,3,262,135,2021,1,0
15391,3,133,129,2021,2,3
15392,3,129,123,2021,4,1
15393,3,136,120,2021,0,0
15394,3,130,132,2021,4,0
15395,3,119,134,2021,3,0
15396,3,131,117,2021,2,3
15397,3,135,124,2021,4,0
15398,3,240,133,2021,2,1
15399,3,125,122,2021,1,1
15400,3,121,262,2021,0,0
15401,3,117,119,2021,2,0
15402,3,129,240,2021,2,0
15403,3,120,130,2021,3,2
15404,3,132,121,2021,2,0
15405,3,122,135,2021,3,0
15406,3,134,136,2021,2,1
15407,3,123,125,2021,0,1
15408,3,262,124,2021,1,0
15409,3,133,131,2021,1,3
15410,3,136,133,2021,2,0
15411,3,130,262,2021,5,0
15412,3,119,132,2021,3,1
15413,3,131,129,2021,0,2
15414,3,135,120,2021,1,1
15415,3,240,123,2021,3,1
15416,3,124,122,2021,1,2
15417,3,125,117,2021,2,1
15418,3,121,134,2021,2,3
15419,3,117,130,2021,6,0
15420,3,129,136,2021,3,2
15421,3,120,124,2021,4,2
15422,3,131,240,2021,3,0
15423,3,132,125,2021,1,1
15424,3,122,262,2021,0,0
15425,3,134,135,2021,1,4
15426,3,123,119,2021,0,0
15427,3,133,121,2021,2,1
15428,3,136,131,2021,2,2
15429,3,130,133,2021,1,2
15430,3,119,240,2021,1,1
15431,3,135,117,2021,2,2
15432,3,122,134,2021,0,0
15433,3,124,132,2021,4,3
15434,3,125,129,2021,1,3
15435,3,121,123,2021,2,0
15436,3,262,120,2021,1,1
15437,3,117,121,2021,5,2
15438,3,129,119,2021,3,1
15439,3,120,122,2021,2,1
15440,3,131,125,2021,2,3
15441,3,132,135,2021,3,1
15442,3,240,136,2021,2,1
15443,3,134,124,2021,1,0
15444,3,123,130,2021,2,4
15445,3,133,262,2021,0,2
15446,2,110,102,2020,1,2
15447,2,104,115,2020,4,1
15448,2,101,113,2020,1,2
15449,2,99,95,2020,0,1
15450,2,107,116,2020,5,2
15451,2,222,97,2020,1,0
15452,2,96,106,2020,1,1
15453,2,230,94,2020,1,0
15454,2,111,260,2020,3,0
15455,2,98,105,2021,2,1
15456,2,105,107,2020,4,1
15457,2,106,111,2020,1,2
15458,2,102,96,2020,3,0
15459,2,115,98,2020,1,1
15460,2,97,104,2020,3,4
15461,2,260,110,2020,2,2
15462,2,113,116,2020,2,3
15463,2,99,230,2020,3,2
15464,2,95,222,2020,5,2
15465,2,94,101,2020,0,0
15466,2,107,102,2020,1,3
15467,2,222,105,2020,1,2
15468,2,116,115,2020,4,2
15469,2,110,99,2020,3,2
15470,2,101,106,2020,0,2
15471,2,98,94,2020,1,1
15472,2,96,97,2020,2,1
15473,2,111,95,2020,3,3
15474,2,230,260,2020,2,2
15475,2,104,113,2020,3,3
15476,2,97,116,2020,3,2
15477,2,115,107,2020,1,2
15478,2,106,230,2020,2,2
15479,2,105,104,2020,0,2
15480,2,95,110,2020,2,0
15481,2,102,101,2020,1,1
15482,2,260,98,2020,1,4
15483,2,113,96,2020,3,4
15484,2,99,111,2020,1,2
15485,2,94,222,2020,3,1
15486,2,107,106,2020,1,1
15487,2,222,260,2020,0,3
15488,2,97,105,2020,0,1
15489,2,116,102,2020,2,0
15490,2,101,95,2020,1,3
15491,2,96,98,2020,1,1
15492,2,111,94,2020,2,2
15493,2,230,110,2020,0,0
15494,2,104,99,2020,0,0
15495,2,113,115,2020,0,0
15496,2,115,96,2020,0,2
15497,2,110,222,2020,0,1
15498,2,106,113,2020,4,2
15499,2,98,116,2020,2,0
15500,2,105,111,2020,1,3
15501,2,95,230,2020,3,0
15502,2,102,97,2020,1,2
15503,2,260,107,2020,0,0
15504,2,99,101,2020,1,0
15505,2,94,104,2020,0,2
15506,2,107,94,2020,0,2
15507,2,222,98,2020,1,1
15508,2,97,115,2020,1,0
15509,2,116,260,2020,2,2
15510,2,101,230,2020,1,2
15511,2,96,99,2020,1,3
15512,2,111,110,2020,2,0
15513,2,105,95,2020,4,0
15514,2,104,106,2020,0,3
15515,2,113,102,2020,2,2
15516,2,115,105,2020,0,4
15517,2,110,101,2020,1,1
15518,2,106,97,2020,3,1
15519,2,98,113,2020,2,1
15520,2,230,222,2020,0,0
15521,2,95,104,2020,0,0
15522,2,102,111,2020,1,2
15523,2,260,96,2020,1,2
15524,2,99,107,2021,1,1
15525,2,94,116,2020,1,1
15526,2,107,110,2020,3,0
15527,2,97,95,2020,1,5
15528,2,116,106,2020,1,3
15529,2,115,260,2020,4,1
15530,2,101,98,2020,1,3
15531,2,96,94,2020,1,2
15532,2,111,230,2020,2,2
15533,2,105,102,2020,2,1
15534,2,104,222,2020,1,0
15535,2,113,99,2020,2,3
15536,2,222,96,2020,1,1
15537,2,110,104,2020,1,1
15538,2,101,111,2020,2,2
15539,2,106,105,2020,1,0
15540,2,98,107,2020,1,1
15541,2,230,116,2020,0,0
15542,2,95,113,2020,3,1
15543,2,260,97,2020,2,2
15544,2,99,115,2020,0,0
15545,2,94,102,2020,1,2
15546,2,107,95,2020,4,1
15547,2,222,101,2020,2,0
15548,2,116,99,2020,1,1
15549,2,110,94,2020,1,1
15550,2,106,260,2020,2,1
15551,2,96,105,2020,2,0
15552,2,230,98,2020,0,4
15553,2,102,115,2020,3,1
15554,2,104,111,2020,1,2
15555,2,113,97,2020,1,1
15556,2,97,107,2020,2,2
15557,2,115,230,2020,2,1
15558,2,98,110,2020,0,3
15559,2,111,96,2020,3,2
15560,2,105,113,2020,1,1
15561,2,95,116,2020,3,2
15562,2,102,104,2020,2,3
15563,2,260,101,2020,1,2
15564,2,99,222,2020,0,2
15565,2,94,106,2020,1,2
15566,2,107,104,2021,5,1
15567,2,222,111,2021,0,2
15568,2,116,105,2021,1,4
15569,2,110,97,2021,0,0
15570,2,101,96,2021,1,1
15571,2,106,115,2021,6,2
15572,2,98,99,2021,4,1
15573,2,230,113,2021,0,3
15574,2,95,102,2021,1,0
15575,2,260,94,2021,0,1
15576,2,107,230,2021,3,0
15577,2,97,99,2021,2,2
15578,2,116,222,2021,1,2
15579,2,115,95,2021,1,3
15580,2,96,110,2021,2,1
15581,2,111,98,2021,1,3
15582,2,105,260,2021,1,2
15583,2,102,106,2021,2,1
15584,2,104,101,2021,2,1
15585,2,113,94,2021,1,1
15586,2,222,107,2021,1,4
15587,2,110,116,2021,1,0
15588,2,101,97,2021,2,0
15589,2,98,104,2021,3,1
15590,2,111,113,2021,2,0
15591,2,230,96,2021,0,2
15592,2,95,106,2021,2,2
15593,2,260,102,2021,2,1
15594,2,99,105,2021,1,2
15595,2,94,115,2021,2,1
15596,2,107,101,2021,0,0
15597,2,97,94,2021,1,0
15598,2,116,111,2021,0,2
15599,2,115,222,2021,4,1
15600,2,106,98,2021,2,0
15601,2,96,95,2021,3,0
15602,2,105,110,2021,6,0
15603,2,102,99,2021,2,1
15604,2,104,230,2021,1,1
15605,2,113,260,2021,0,0
15606,2,222,113,2021,2,2
15607,2,110,115,2021,2,1
15608,2,101,116,2021,1,0
15609,2,98,97,2021,2,0
15610,2,96,104,2021,2,1
15611,2,111,107,2021,0,3
15612,2,230,102,2021,0,2
15613,2,95,260,2021,4,3
15614,2,99,106,2021,0,0
15615,2,94,105,2021,3,1
15616,2,115,101,2021,0,3
15617,2,102,98,2021,0,2
15618,2,107,96,2021,1,3
15619,2,97,111,2021,1,2
15620,2,105,230,2021,2,0
15621,2,116,104,2021,1,1
15622,2,260,99,2021,0,1
15623,2,95,94,2021,3,1
15624,2,106,222,2021,4,0
15625,2,113,110,2021,1,1
15626,2,230,97,2021,0,3
15627,2,96,116,2021,1,0
15628,2,111,115,2021,4,0
15629,2,110,106,2021,0,2
15630,2,101,105,2021,2,1
15631,2,98,95,2021,2,0
15632,2,222,102,2021,1,1
15633,2,104,260,2021,1,2
15634,2,107,113,2021,3,3
15635,2,99,94,2021,2,0
15636,2,116,107,2021,0,1
15637,2,97,222,2021,1,1
15638,2,102,110,2021,2,1
15639,2,113,101,2021,0,0
15640,2,105,98,2021,1,0
15641,2,106,96,2021,3,1
15642,2,260,111,2021,2,0
15643,2,94,230,2021,2,1
15644,2,115,104,2021,1,2
15645,2,95,99,2021,3,0
15646,2,104,97,2021,1,1
15647,2,98,115,2021,3,0
15648,2,111,106,2021,0,3
15649,2,107,105,2021,4,2
15650,2,222,95,2021,0,0
15651,2,96,102,2021,1,0
15652,2,110,260,2021,3,0
15653,2,116,113,2021,0,1
15654,2,230,99,2021,2,2
15655,2,101,94,2021,2,2
15656,2,102,107,2021,0,2
15657,2,105,222,2021,2,0
15658,2,115,116,2021,0,2
15659,2,99,110,2021,1,0
15660,2,106,101,2021,3,0
15661,2,94,98,2021,1,1
15662,2,97,96,2021,2,0
15663,2,95,111,2021,1,2
15664,2,260,230,2021,2,2
15665,2,113,104,2021,3,2
15666,2,230,106,2021,1,2
15667,2,104,105,2021,3,3
15668,2,110,95,2021,1,2
15669,2,101,102,2021,1,1
15670,2,98,260,2021,3,0
15671,2,96,113,2021,0,0
15672,2,111,99,2021,1,1
15673,2,222,94,2021,0,3
15674,2,116,97,2021,1,0
15675,2,107,115,2021,5,1
15676,2,106,107,2021,1,0
